,tweet_id,text,retweet_count,created_at
55,1648350308853243904,"  Anyone else pay more taxes this year and I made less than $400,000!  Thought lying, cheat Biden said our taxes would not go up!  Plus we’re paying all those inflated prices!  Impeach Biden now!  He lies about everything and he’s nothing but a cheater!",0,Tue Apr 18 15:38:33 +0000 2023
56,1648350308823879687, But they want to talk about Biden's cognition?,0,Tue Apr 18 15:38:33 +0000 2023
57,1648350300674113539, The kind of Self-loathing suburban white women who put America on a path to destruction with Barack Hussein Obama and his Senile Puppet Biden.,0,Tue Apr 18 15:38:31 +0000 2023
58,1648350299134754816,Analysis: Biden's Migrants to Enjoy Multi-Billion-Dollar Welfare Payday https://t.co/9BdgKFC8Aa,0,Tue Apr 18 15:38:30 +0000 2023
59,1648350298568552449," Here’s an explanation of the debt that’s way more accurate than your misrepresentation.

https://t.co/CJYdr4OJmB. 

And it comes from a democrat network.",0,Tue Apr 18 15:38:30 +0000 2023
60,1648350298262347780,"    And a Biden indictment, lacking any evidence, wouldn’t be..? Keep chasing your tail. You make zero sense.  Any sequence, font, or caps won’t change that. You embarrass yourself bro. Sucking the gray of a billionaire that would sacrifice your soul for a $25 donation.",0,Tue Apr 18 15:38:30 +0000 2023
61,1648350297478299652," Giving DeSantis Illinois and Biden Georgia... now that's fascinating. Like, of those two options, you pick Illinois as the one Biden manages to lose?",0,Tue Apr 18 15:38:30 +0000 2023
62,1648350296307892226,"  So, just to be clear. You don't see any problems with Hunter or any other Biden doing, selling influence to foreign governments?",0,Tue Apr 18 15:38:30 +0000 2023
63,1648350292956573698," Biden, and the DEM elite, promote racism and hate, and excuse the unlawful activities of Antifa. Of course he's going to keep using the SPLC to uphold his own hateful agenda.",0,Tue Apr 18 15:38:29 +0000 2023
64,1648350290876178433,   So what does joe biden have to do with Lauren boebert being a poor parent????,0,Tue Apr 18 15:38:28 +0000 2023
65,1648350282865336325,    Everything about this Hunter Biden thing is a joke. The year that this happened it was looked into by Congress and found there was nothing they could do because Hunter had done nothing wrong. When Trump was trying to dig up dirt he made up shit about Hunter.,0,Tue Apr 18 15:38:26 +0000 2023
66,1648350282382811146, Cue Republicans getting pissed because Biden's doing this by EO in 3..2..1..,0,Tue Apr 18 15:38:26 +0000 2023
67,1648350280709275648,Trump aide's legal group: Biden involved in approving Mar-a-Lago raid https://t.co/kUxrCLgIm4 via ,1,Tue Apr 18 15:38:26 +0000 2023
68,1648350275902603264,  About 5% of the U.S. population is trans. It’s an OUTRAGE to allow BIOLOGICAL men to compete against REAL WOMEN! What you THINK you are does NOT change your biology. Are Burgas next from Biden ? Every woman needs to vote Republican and stop this INSANITY !,0,Tue Apr 18 15:38:25 +0000 2023
69,1648350275860832256,  Imagine that.  The utter corruption of the Biden's is far deeper than most realize.  This is good information.  Thanks for sharing this.  This guy needs to be heard.,0,Tue Apr 18 15:38:25 +0000 2023
70,1648350275147825153,"Trump complained after Elon Musk revealed in a interview, that he voted for the current president in the 2020 election.  But Trump believes Musk is merely mending fences with Pres. Biden to obtain government subsidies for his company.
https://t.co/AHoLDp1mHC",0,Tue Apr 18 15:38:25 +0000 2023
